Plan ID*,Rating Area ID*,Tobacco*,Age*,Standard Rate*,Tobacco Rate*
49316MN1070001,Rating Area 7,No Preference,59,747.03,
49316MN1070001,Rating Area 7,No Preference,60,778.88,
49316MN1070001,Rating Area 7,No Preference,61,806.43,
49316MN1070001,Rating Area 7,No Preference,62,824.51,
49316MN1070001,Rating Area 7,No Preference,63,847.18,
49316MN1070001,Rating Area 7,No Preference,64 and over,860.97,
49316MN1070001,Rating Area 8,No Preference,0-14,252.78,
49316MN1070001,Rating Area 8,No Preference,15,252.78,
49316MN1070001,Rating Area 8,No Preference,16,252.78,
49316MN1070001,Rating Area 8,No Preference,17,252.78,
49316MN1070001,Rating Area 8,No Preference,18,252.78,
49316MN1070001,Rating Area 8,No Preference,19,252.78,
49316MN1070001,Rating Area 8,No Preference,20,252.78,
49316MN1070001,Rating Area 8,No Preference,21,284.02,
49316MN1070001,Rating Area 8,No Preference,22,284.02,
49316MN1070001,Rating Area 8,No Preference,23,284.02,
49316MN1070001,Rating Area 8,No Preference,24,284.02,
49316MN1070001,Rating Area 8,No Preference,25,285.16,
49316MN1070001,Rating Area 8,No Preference,26,290.84,
49316MN1070001,Rating Area 8,No Preference,27,297.66,
49316MN1070001,Rating Area 8,No Preference,28,308.73,
49316MN1070001,Rating Area 8,No Preference,29,317.82,
49316MN1070001,Rating Area 8,No Preference,30,322.37,
49316MN1070001,Rating Area 8,No Preference,31,329.18,
49316MN1070001,Rating Area 8,No Preference,32,336,
49316MN1070001,Rating Area 8,No Preference,33,340.26,
49316MN1070001,Rating Area 8,No Preference,34,344.81,
49316MN1070001,Rating Area 8,No Preference,35,347.08,
49316MN1070001,Rating Area 8,No Preference,36,349.35,
49316MN1070001,Rating Area 8,No Preference,37,351.62,
49316MN1070001,Rating Area 8,No Preference,38,353.89,
49316MN1070001,Rating Area 8,No Preference,39,358.44,
49316MN1070001,Rating Area 8,No Preference,40,362.98,
49316MN1070001,Rating Area 8,No Preference,41,369.8,
49316MN1070001,Rating Area 8,No Preference,42,376.33,
49316MN1070001,Rating Area 8,No Preference,43,385.42,
49316MN1070001,Rating Area 8,No Preference,44,396.78,
49316MN1070001,Rating Area 8,No Preference,45,410.13,
49316MN1070001,Rating Area 8,No Preference,46,426.04,
49316MN1070001,Rating Area 8,No Preference,47,443.93,
49316MN1070001,Rating Area 8,No Preference,48,464.38,
49316MN1070001,Rating Area 8,No Preference,49,484.55,
49316MN1070001,Rating Area 8,No Preference,50,507.27,
49316MN1070001,Rating Area 8,No Preference,51,529.71,
49316MN1070001,Rating Area 8,No Preference,52,554.42,
49316MN1070001,Rating Area 8,No Preference,53,579.41,
49316MN1070001,Rating Area 8,No Preference,54,606.39,
49316MN1070001,Rating Area 8,No Preference,55,633.38,
49316MN1070001,Rating Area 8,No Preference,56,662.63,
49316MN1070001,Rating Area 8,No Preference,57,692.17,
49316MN1070001,Rating Area 8,No Preference,58,723.7,
49316MN1070001,Rating Area 8,No Preference,59,739.32,
49316MN1070001,Rating Area 8,No Preference,60,770.84,
49316MN1070001,Rating Area 8,No Preference,61,798.11,
49316MN1070001,Rating Area 8,No Preference,62,816,
49316MN1070001,Rating Area 8,No Preference,63,838.44,
49316MN1070001,Rating Area 8,No Preference,64 and over,852.06,
49316MN1070001,Rating Area 9,No Preference,0-14,267.02,
49316MN1070001,Rating Area 9,No Preference,15,267.02,
49316MN1070001,Rating Area 9,No Preference,16,267.02,
49316MN1070001,Rating Area 9,No Preference,17,267.02,
49316MN1070001,Rating Area 9,No Preference,18,267.02,
49316MN1070001,Rating Area 9,No Preference,19,267.02,
49316MN1070001,Rating Area 9,No Preference,20,267.02,
49316MN1070001,Rating Area 9,No Preference,21,300.02,
49316MN1070001,Rating Area 9,No Preference,22,300.02,
49316MN1070001,Rating Area 9,No Preference,23,300.02,
49316MN1070001,Rating Area 9,No Preference,24,300.02,
49316MN1070001,Rating Area 9,No Preference,25,301.22,
49316MN1070001,Rating Area 9,No Preference,26,307.22,
49316MN1070001,Rating Area 9,No Preference,27,314.42,
49316MN1070001,Rating Area 9,No Preference,28,326.12,
49316MN1070001,Rating Area 9,No Preference,29,335.72,
49316MN1070001,Rating Area 9,No Preference,30,340.52,
49316MN1070001,Rating Area 9,No Preference,31,347.72,
49316MN1070001,Rating Area 9,No Preference,32,354.92,
49316MN1070001,Rating Area 9,No Preference,33,359.42,
49316MN1070001,Rating Area 9,No Preference,34,364.22,
49316MN1070001,Rating Area 9,No Preference,35,366.62,
49316MN1070001,Rating Area 9,No Preference,36,369.02,
49316MN1070001,Rating Area 9,No Preference,37,371.42,
49316MN1070001,Rating Area 9,No Preference,38,373.82,
49316MN1070001,Rating Area 9,No Preference,39,378.62,
49316MN1070001,Rating Area 9,No Preference,40,383.42,
49316MN1070001,Rating Area 9,No Preference,41,390.62,
49316MN1070001,Rating Area 9,No Preference,42,397.52,
49316MN1070001,Rating Area 9,No Preference,43,407.12,
49316MN1070001,Rating Area 9,No Preference,44,419.12,
49316MN1070001,Rating Area 9,No Preference,45,433.23,
49316MN1070001,Rating Area 9,No Preference,46,450.03,
49316MN1070001,Rating Area 9,No Preference,47,468.93,
49316MN1070001,Rating Area 9,No Preference,48,490.53,
49316MN1070001,Rating Area 9,No Preference,49,511.83,
49316MN1070001,Rating Area 9,No Preference,50,535.83,
49316MN1070001,Rating Area 9,No Preference,51,559.53,
49316MN1070001,Rating Area 9,No Preference,52,585.63,
49316MN1070001,Rating Area 9,No Preference,53,612.04,
49316MN1070001,Rating Area 9,No Preference,54,640.54,
49316MN1070001,Rating Area 9,No Preference,55,669.04,
49316MN1070001,Rating Area 9,No Preference,56,699.94,
49316MN1070001,Rating Area 9,No Preference,57,731.14,
49316MN1070001,Rating Area 9,No Preference,58,764.45,
49316MN1070001,Rating Area 9,No Preference,59,780.95,
49316MN1070001,Rating Area 9,No Preference,60,814.25,
49316MN1070001,Rating Area 9,No Preference,61,843.05,
49316MN1070001,Rating Area 9,No Preference,62,861.95,
49316MN1070001,Rating Area 9,No Preference,63,885.65,
49316MN1070001,Rating Area 9,No Preference,64 and over,900.06,
49316MN1070003,Rating Area 1,No Preference,0-14,327.4,
49316MN1070003,Rating Area 1,No Preference,15,327.4,
49316MN1070003,Rating Area 1,No Preference,16,327.4,
49316MN1070003,Rating Area 1,No Preference,17,327.4,
49316MN1070003,Rating Area 1,No Preference,18,327.4,
49316MN1070003,Rating Area 1,No Preference,19,327.4,
49316MN1070003,Rating Area 1,No Preference,20,327.4,
49316MN1070003,Rating Area 1,No Preference,21,367.87,
49316MN1070003,Rating Area 1,No Preference,22,367.87,
49316MN1070003,Rating Area 1,No Preference,23,367.87,
49316MN1070003,Rating Area 1,No Preference,24,367.87,
49316MN1070003,Rating Area 1,No Preference,25,369.34,
49316MN1070003,Rating Area 1,No Preference,26,376.7,
49316MN1070003,Rating Area 1,No Preference,27,385.53,
49316MN1070003,Rating Area 1,No Preference,28,399.88,
49316MN1070003,Rating Area 1,No Preference,29,411.65,
49316MN1070003,Rating Area 1,No Preference,30,417.53,
49316MN1070003,Rating Area 1,No Preference,31,426.36,
49316MN1070003,Rating Area 1,No Preference,32,435.19,
49316MN1070003,Rating Area 1,No Preference,33,440.71,
49316MN1070003,Rating Area 1,No Preference,34,446.59,
49316MN1070003,Rating Area 1,No Preference,35,449.54,
49316MN1070003,Rating Area 1,No Preference,36,452.48,
