Plan ID*,Rating Area ID*,Tobacco*,Age*,Standard Rate*,Tobacco Rate*
49316MN1070018,Rating Area 4,No Preference,28,484.64,
49316MN1070018,Rating Area 4,No Preference,29,498.91,
49316MN1070018,Rating Area 4,No Preference,30,506.04,
49316MN1070018,Rating Area 4,No Preference,31,516.74,
49316MN1070018,Rating Area 4,No Preference,32,527.44,
49316MN1070018,Rating Area 4,No Preference,33,534.13,
49316MN1070018,Rating Area 4,No Preference,34,541.26,
49316MN1070018,Rating Area 4,No Preference,35,544.83,
49316MN1070018,Rating Area 4,No Preference,36,548.4,
49316MN1070018,Rating Area 4,No Preference,37,551.97,
49316MN1070018,Rating Area 4,No Preference,38,555.53,
49316MN1070018,Rating Area 4,No Preference,39,562.67,
49316MN1070018,Rating Area 4,No Preference,40,569.8,
49316MN1070018,Rating Area 4,No Preference,41,580.5,
49316MN1070018,Rating Area 4,No Preference,42,590.75,
49316MN1070018,Rating Area 4,No Preference,43,605.02,
49316MN1070018,Rating Area 4,No Preference,44,622.86,
49316MN1070018,Rating Area 4,No Preference,45,643.81,
49316MN1070018,Rating Area 4,No Preference,46,668.78,
49316MN1070018,Rating Area 4,No Preference,47,696.87,
49316MN1070018,Rating Area 4,No Preference,48,728.97,
49316MN1070018,Rating Area 4,No Preference,49,760.62,
49316MN1070018,Rating Area 4,No Preference,50,796.29,
49316MN1070018,Rating Area 4,No Preference,51,831.51,
49316MN1070018,Rating Area 4,No Preference,52,870.3,
49316MN1070018,Rating Area 4,No Preference,53,909.54,
49316MN1070018,Rating Area 4,No Preference,54,951.89,
49316MN1070018,Rating Area 4,No Preference,55,994.25,
49316MN1070018,Rating Area 4,No Preference,56,1040.17,
49316MN1070018,Rating Area 4,No Preference,57,1086.54,
49316MN1070018,Rating Area 4,No Preference,58,1136.03,
49316MN1070018,Rating Area 4,No Preference,59,1160.55,
49316MN1070018,Rating Area 4,No Preference,60,1210.04,
49316MN1070018,Rating Area 4,No Preference,61,1252.85,
49316MN1070018,Rating Area 4,No Preference,62,1280.93,
49316MN1070018,Rating Area 4,No Preference,63,1316.16,
49316MN1070018,Rating Area 4,No Preference,64 and over,1337.55,
49316MN1070018,Rating Area 5,No Preference,0-14,374.72,
49316MN1070018,Rating Area 5,No Preference,15,374.72,
49316MN1070018,Rating Area 5,No Preference,16,374.72,
49316MN1070018,Rating Area 5,No Preference,17,374.72,
49316MN1070018,Rating Area 5,No Preference,18,374.72,
49316MN1070018,Rating Area 5,No Preference,19,374.72,
49316MN1070018,Rating Area 5,No Preference,20,374.72,
49316MN1070018,Rating Area 5,No Preference,21,421.04,
49316MN1070018,Rating Area 5,No Preference,22,421.04,
49316MN1070018,Rating Area 5,No Preference,23,421.04,
49316MN1070018,Rating Area 5,No Preference,24,421.04,
49316MN1070018,Rating Area 5,No Preference,25,422.72,
49316MN1070018,Rating Area 5,No Preference,26,431.14,
49316MN1070018,Rating Area 5,No Preference,27,441.25,
49316MN1070018,Rating Area 5,No Preference,28,457.67,
49316MN1070018,Rating Area 5,No Preference,29,471.14,
49316MN1070018,Rating Area 5,No Preference,30,477.88,
49316MN1070018,Rating Area 5,No Preference,31,487.98,
49316MN1070018,Rating Area 5,No Preference,32,498.09,
49316MN1070018,Rating Area 5,No Preference,33,504.4,
49316MN1070018,Rating Area 5,No Preference,34,511.14,
49316MN1070018,Rating Area 5,No Preference,35,514.51,
49316MN1070018,Rating Area 5,No Preference,36,517.88,
49316MN1070018,Rating Area 5,No Preference,37,521.24,
49316MN1070018,Rating Area 5,No Preference,38,524.61,
49316MN1070018,Rating Area 5,No Preference,39,531.35,
49316MN1070018,Rating Area 5,No Preference,40,538.09,
49316MN1070018,Rating Area 5,No Preference,41,548.19,
49316MN1070018,Rating Area 5,No Preference,42,557.87,
49316MN1070018,Rating Area 5,No Preference,43,571.35,
49316MN1070018,Rating Area 5,No Preference,44,588.19,
49316MN1070018,Rating Area 5,No Preference,45,607.98,
49316MN1070018,Rating Area 5,No Preference,46,631.56,
49316MN1070018,Rating Area 5,No Preference,47,658.08,
49316MN1070018,Rating Area 5,No Preference,48,688.4,
49316MN1070018,Rating Area 5,No Preference,49,718.29,
49316MN1070018,Rating Area 5,No Preference,50,751.97,
49316MN1070018,Rating Area 5,No Preference,51,785.23,
49316MN1070018,Rating Area 5,No Preference,52,821.86,
49316MN1070018,Rating Area 5,No Preference,53,858.92,
49316MN1070018,Rating Area 5,No Preference,54,898.91,
49316MN1070018,Rating Area 5,No Preference,55,938.91,
49316MN1070018,Rating Area 5,No Preference,56,982.28,
49316MN1070018,Rating Area 5,No Preference,57,1026.07,
49316MN1070018,Rating Area 5,No Preference,58,1072.8,
49316MN1070018,Rating Area 5,No Preference,59,1095.96,
49316MN1070018,Rating Area 5,No Preference,60,1142.69,
49316MN1070018,Rating Area 5,No Preference,61,1183.11,
49316MN1070018,Rating Area 5,No Preference,62,1209.64,
49316MN1070018,Rating Area 5,No Preference,63,1242.9,
49316MN1070018,Rating Area 5,No Preference,64 and over,1263.12,
49316MN1070018,Rating Area 6,No Preference,0-14,361.1,
49316MN1070018,Rating Area 6,No Preference,15,361.1,
49316MN1070018,Rating Area 6,No Preference,16,361.1,
49316MN1070018,Rating Area 6,No Preference,17,361.1,
49316MN1070018,Rating Area 6,No Preference,18,361.1,
49316MN1070018,Rating Area 6,No Preference,19,361.1,
49316MN1070018,Rating Area 6,No Preference,20,361.1,
49316MN1070018,Rating Area 6,No Preference,21,405.73,
49316MN1070018,Rating Area 6,No Preference,22,405.73,
49316MN1070018,Rating Area 6,No Preference,23,405.73,
49316MN1070018,Rating Area 6,No Preference,24,405.73,
49316MN1070018,Rating Area 6,No Preference,25,407.36,
49316MN1070018,Rating Area 6,No Preference,26,415.47,
49316MN1070018,Rating Area 6,No Preference,27,425.21,
49316MN1070018,Rating Area 6,No Preference,28,441.03,
49316MN1070018,Rating Area 6,No Preference,29,454.02,
49316MN1070018,Rating Area 6,No Preference,30,460.51,
49316MN1070018,Rating Area 6,No Preference,31,470.25,
49316MN1070018,Rating Area 6,No Preference,32,479.98,
49316MN1070018,Rating Area 6,No Preference,33,486.07,
49316MN1070018,Rating Area 6,No Preference,34,492.56,
49316MN1070018,Rating Area 6,No Preference,35,495.81,
49316MN1070018,Rating Area 6,No Preference,36,499.05,
49316MN1070018,Rating Area 6,No Preference,37,502.3,
49316MN1070018,Rating Area 6,No Preference,38,505.54,
49316MN1070018,Rating Area 6,No Preference,39,512.04,
49316MN1070018,Rating Area 6,No Preference,40,518.53,
49316MN1070018,Rating Area 6,No Preference,41,528.27,
49316MN1070018,Rating Area 6,No Preference,42,537.6,
49316MN1070018,Rating Area 6,No Preference,43,550.58,
49316MN1070018,Rating Area 6,No Preference,44,566.81,
49316MN1070018,Rating Area 6,No Preference,45,585.88,
49316MN1070018,Rating Area 6,No Preference,46,608.6,
49316MN1070018,Rating Area 6,No Preference,47,634.16,
49316MN1070018,Rating Area 6,No Preference,48,663.37,
49316MN1070018,Rating Area 6,No Preference,49,692.18,
49316MN1070018,Rating Area 6,No Preference,50,724.64,
49316MN1070018,Rating Area 6,No Preference,51,756.69,
49316MN1070018,Rating Area 6,No Preference,52,791.99,
49316MN1070018,Rating Area 6,No Preference,53,827.7,
49316MN1070018,Rating Area 6,No Preference,54,866.24,
49316MN1070018,Rating Area 6,No Preference,55,904.79,
49316MN1070018,Rating Area 6,No Preference,56,946.58,
49316MN1070018,Rating Area 6,No Preference,57,988.77,
49316MN1070018,Rating Area 6,No Preference,58,1033.81,
49316MN1070018,Rating Area 6,No Preference,59,1056.13,
49316MN1070018,Rating Area 6,No Preference,60,1101.16,
49316MN1070018,Rating Area 6,No Preference,61,1140.11,
49316MN1070018,Rating Area 6,No Preference,62,1165.67,
49316MN1070018,Rating Area 6,No Preference,63,1197.73,
49316MN1070018,Rating Area 6,No Preference,64 and over,1217.19,
49316MN1070018,Rating Area 7,No Preference,0-14,356.69,
49316MN1070018,Rating Area 7,No Preference,15,356.69,
49316MN1070018,Rating Area 7,No Preference,16,356.69,
49316MN1070018,Rating Area 7,No Preference,17,356.69,
49316MN1070018,Rating Area 7,No Preference,18,356.69,
49316MN1070018,Rating Area 7,No Preference,19,356.69,
49316MN1070018,Rating Area 7,No Preference,20,356.69,
49316MN1070018,Rating Area 7,No Preference,21,400.77,
49316MN1070018,Rating Area 7,No Preference,22,400.77,
49316MN1070018,Rating Area 7,No Preference,23,400.77,
49316MN1070018,Rating Area 7,No Preference,24,400.77,
49316MN1070018,Rating Area 7,No Preference,25,402.37,
49316MN1070018,Rating Area 7,No Preference,26,410.39,
49316MN1070018,Rating Area 7,No Preference,27,420.01,
49316MN1070018,Rating Area 7,No Preference,28,435.64,
49316MN1070018,Rating Area 7,No Preference,29,448.46,
49316MN1070018,Rating Area 7,No Preference,30,454.87,
49316MN1070018,Rating Area 7,No Preference,31,464.49,
49316MN1070018,Rating Area 7,No Preference,32,474.11,
49316MN1070018,Rating Area 7,No Preference,33,480.12,
49316MN1070018,Rating Area 7,No Preference,34,486.54,
49316MN1070018,Rating Area 7,No Preference,35,489.74,
49316MN1070018,Rating Area 7,No Preference,36,492.95,
49316MN1070018,Rating Area 7,No Preference,37,496.15,
49316MN1070018,Rating Area 7,No Preference,38,499.36,
49316MN1070018,Rating Area 7,No Preference,39,505.77,
49316MN1070018,Rating Area 7,No Preference,40,512.19,
49316MN1070018,Rating Area 7,No Preference,41,521.8,
49316MN1070018,Rating Area 7,No Preference,42,531.02,
49316MN1070018,Rating Area 7,No Preference,43,543.85,
49316MN1070018,Rating Area 7,No Preference,44,559.88,
49316MN1070018,Rating Area 7,No Preference,45,578.71,
49316MN1070018,Rating Area 7,No Preference,46,601.16,
49316MN1070018,Rating Area 7,No Preference,47,626.4,
49316MN1070018,Rating Area 7,No Preference,48,655.26,
49316MN1070018,Rating Area 7,No Preference,49,683.71,
49316MN1070018,Rating Area 7,No Preference,50,715.78,
49316MN1070018,Rating Area 7,No Preference,51,747.44,
49316MN1070018,Rating Area 7,No Preference,52,782.3,
49316MN1070018,Rating Area 7,No Preference,53,817.57,
49316MN1070018,Rating Area 7,No Preference,54,855.65,
49316MN1070018,Rating Area 7,No Preference,55,893.72,
49316MN1070018,Rating Area 7,No Preference,56,935,
49316MN1070018,Rating Area 7,No Preference,57,976.68,
49316MN1070018,Rating Area 7,No Preference,58,1021.16,
49316MN1070018,Rating Area 7,No Preference,59,1043.21,
49316MN1070018,Rating Area 7,No Preference,60,1087.69,
49316MN1070018,Rating Area 7,No Preference,61,1126.17,
49316MN1070018,Rating Area 7,No Preference,62,1151.41,
49316MN1070018,Rating Area 7,No Preference,63,1183.08,
49316MN1070018,Rating Area 7,No Preference,64 and over,1202.31,
49316MN1070018,Rating Area 8,No Preference,0-14,353.01,
49316MN1070018,Rating Area 8,No Preference,15,353.01,
49316MN1070018,Rating Area 8,No Preference,16,353.01,
49316MN1070018,Rating Area 8,No Preference,17,353.01,
49316MN1070018,Rating Area 8,No Preference,18,353.01,
49316MN1070018,Rating Area 8,No Preference,19,353.01,
49316MN1070018,Rating Area 8,No Preference,20,353.01,
49316MN1070018,Rating Area 8,No Preference,21,396.63,
49316MN1070018,Rating Area 8,No Preference,22,396.63,
49316MN1070018,Rating Area 8,No Preference,23,396.63,
49316MN1070018,Rating Area 8,No Preference,24,396.63,
49316MN1070018,Rating Area 8,No Preference,25,398.22,
49316MN1070018,Rating Area 8,No Preference,26,406.15,
49316MN1070018,Rating Area 8,No Preference,27,415.67,
49316MN1070018,Rating Area 8,No Preference,28,431.14,
49316MN1070018,Rating Area 8,No Preference,29,443.83,
49316MN1070018,Rating Area 8,No Preference,30,450.18,
49316MN1070018,Rating Area 8,No Preference,31,459.7,
49316MN1070018,Rating Area 8,No Preference,32,469.22,
49316MN1070018,Rating Area 8,No Preference,33,475.17,
49316MN1070018,Rating Area 8,No Preference,34,481.51,
49316MN1070018,Rating Area 8,No Preference,35,484.69,
49316MN1070018,Rating Area 8,No Preference,36,487.86,
49316MN1070018,Rating Area 8,No Preference,37,491.03,
49316MN1070018,Rating Area 8,No Preference,38,494.21,
49316MN1070018,Rating Area 8,No Preference,39,500.55,
49316MN1070018,Rating Area 8,No Preference,40,506.9,
49316MN1070018,Rating Area 8,No Preference,41,516.42,
49316MN1070018,Rating Area 8,No Preference,42,525.54,
49316MN1070018,Rating Area 8,No Preference,43,538.23,
49316MN1070018,Rating Area 8,No Preference,44,554.1,
49316MN1070018,Rating Area 8,No Preference,45,572.74,
49316MN1070018,Rating Area 8,No Preference,46,594.95,
49316MN1070018,Rating Area 8,No Preference,47,619.94,
49316MN1070018,Rating Area 8,No Preference,48,648.5,
49316MN1070018,Rating Area 8,No Preference,49,676.66,
49316MN1070018,Rating Area 8,No Preference,50,708.39,
49316MN1070018,Rating Area 8,No Preference,51,739.72,
49316MN1070018,Rating Area 8,No Preference,52,774.23,
49316MN1070018,Rating Area 8,No Preference,53,809.14,
49316MN1070018,Rating Area 8,No Preference,54,846.82,
49316MN1070018,Rating Area 8,No Preference,55,884.5,
49316MN1070018,Rating Area 8,No Preference,56,925.35,
49316MN1070018,Rating Area 8,No Preference,57,966.6,
49316MN1070018,Rating Area 8,No Preference,58,1010.63,
49316MN1070018,Rating Area 8,No Preference,59,1032.44,
49316MN1070018,Rating Area 8,No Preference,60,1076.47,
49316MN1070018,Rating Area 8,No Preference,61,1114.54,
49316MN1070018,Rating Area 8,No Preference,62,1139.53,
49316MN1070018,Rating Area 8,No Preference,63,1170.87,
49316MN1070018,Rating Area 8,No Preference,64 and over,1189.89,
49316MN1070018,Rating Area 9,No Preference,0-14,372.88,
49316MN1070018,Rating Area 9,No Preference,15,372.88,
49316MN1070018,Rating Area 9,No Preference,16,372.88,
49316MN1070018,Rating Area 9,No Preference,17,372.88,
49316MN1070018,Rating Area 9,No Preference,18,372.88,
49316MN1070018,Rating Area 9,No Preference,19,372.88,
49316MN1070018,Rating Area 9,No Preference,20,372.88,
49316MN1070018,Rating Area 9,No Preference,21,418.97,
49316MN1070018,Rating Area 9,No Preference,22,418.97,
49316MN1070018,Rating Area 9,No Preference,23,418.97,
49316MN1070018,Rating Area 9,No Preference,24,418.97,
49316MN1070018,Rating Area 9,No Preference,25,420.64,
49316MN1070018,Rating Area 9,No Preference,26,429.02,
49316MN1070018,Rating Area 9,No Preference,27,439.08,
49316MN1070018,Rating Area 9,No Preference,28,455.42,
49316MN1070018,Rating Area 9,No Preference,29,468.83,
49316MN1070018,Rating Area 9,No Preference,30,475.53,
49316MN1070018,Rating Area 9,No Preference,31,485.58,
49316MN1070018,Rating Area 9,No Preference,32,495.64,
49316MN1070018,Rating Area 9,No Preference,33,501.92,
49316MN1070018,Rating Area 9,No Preference,34,508.63,
49316MN1070018,Rating Area 9,No Preference,35,511.98,
49316MN1070018,Rating Area 9,No Preference,36,515.33,
49316MN1070018,Rating Area 9,No Preference,37,518.68,
49316MN1070018,Rating Area 9,No Preference,38,522.04,
49316MN1070018,Rating Area 9,No Preference,39,528.74,
49316MN1070018,Rating Area 9,No Preference,40,535.44,
49316MN1070018,Rating Area 9,No Preference,41,545.5,
49316MN1070018,Rating Area 9,No Preference,42,555.13,
49316MN1070018,Rating Area 9,No Preference,43,568.54,
49316MN1070018,Rating Area 9,No Preference,44,585.3,
49316MN1070018,Rating Area 9,No Preference,45,604.99,
49316MN1070018,Rating Area 9,No Preference,46,628.45,
49316MN1070018,Rating Area 9,No Preference,47,654.85,
49316MN1070018,Rating Area 9,No Preference,48,685.01,
49316MN1070018,Rating Area 9,No Preference,49,714.76,
49316MN1070018,Rating Area 9,No Preference,50,748.28,
49316MN1070018,Rating Area 9,No Preference,51,781.38,
49316MN1070018,Rating Area 9,No Preference,52,817.83,
49316MN1070018,Rating Area 9,No Preference,53,854.7,
49316MN1070018,Rating Area 9,No Preference,54,894.5,
49316MN1070018,Rating Area 9,No Preference,55,934.3,
49316MN1070018,Rating Area 9,No Preference,56,977.45,
49316MN1070018,Rating Area 9,No Preference,57,1021.03,
49316MN1070018,Rating Area 9,No Preference,58,1067.53,
49316MN1070018,Rating Area 9,No Preference,59,1090.58,
49316MN1070018,Rating Area 9,No Preference,60,1137.08,
49316MN1070018,Rating Area 9,No Preference,61,1177.3,
49316MN1070018,Rating Area 9,No Preference,62,1203.7,
49316MN1070018,Rating Area 9,No Preference,63,1236.8,
49316MN1070018,Rating Area 9,No Preference,64 and over,1256.91,
49316MN1070019,Rating Area 1,No Preference,0-14,514.36,
49316MN1070019,Rating Area 1,No Preference,15,514.36,
49316MN1070019,Rating Area 1,No Preference,16,514.36,
49316MN1070019,Rating Area 1,No Preference,17,514.36,
49316MN1070019,Rating Area 1,No Preference,18,514.36,
49316MN1070019,Rating Area 1,No Preference,19,514.36,
49316MN1070019,Rating Area 1,No Preference,20,514.36,
49316MN1070019,Rating Area 1,No Preference,21,577.94,
49316MN1070019,Rating Area 1,No Preference,22,577.94,
49316MN1070019,Rating Area 1,No Preference,23,577.94,
49316MN1070019,Rating Area 1,No Preference,24,577.94,
49316MN1070019,Rating Area 1,No Preference,25,580.25,
49316MN1070019,Rating Area 1,No Preference,26,591.81,
49316MN1070019,Rating Area 1,No Preference,27,605.68,
49316MN1070019,Rating Area 1,No Preference,28,628.22,
49316MN1070019,Rating Area 1,No Preference,29,646.71,
49316MN1070019,Rating Area 1,No Preference,30,655.96,
49316MN1070019,Rating Area 1,No Preference,31,669.83,
49316MN1070019,Rating Area 1,No Preference,32,683.7,
49316MN1070019,Rating Area 1,No Preference,33,692.37,
49316MN1070019,Rating Area 1,No Preference,34,701.62,
49316MN1070019,Rating Area 1,No Preference,35,706.24,
49316MN1070019,Rating Area 1,No Preference,36,710.86,
49316MN1070019,Rating Area 1,No Preference,37,715.49,
49316MN1070019,Rating Area 1,No Preference,38,720.11,
49316MN1070019,Rating Area 1,No Preference,39,729.36,
49316MN1070019,Rating Area 1,No Preference,40,738.61,
49316MN1070019,Rating Area 1,No Preference,41,752.48,
49316MN1070019,Rating Area 1,No Preference,42,765.77,
49316MN1070019,Rating Area 1,No Preference,43,784.26,
49316MN1070019,Rating Area 1,No Preference,44,807.38,
49316MN1070019,Rating Area 1,No Preference,45,834.54,
49316MN1070019,Rating Area 1,No Preference,46,866.91,
49316MN1070019,Rating Area 1,No Preference,47,903.32,
49316MN1070019,Rating Area 1,No Preference,48,944.93,
49316MN1070019,Rating Area 1,No Preference,49,985.96,
49316MN1070019,Rating Area 1,No Preference,50,1032.2,
49316MN1070019,Rating Area 1,No Preference,51,1077.85,
49316MN1070019,Rating Area 1,No Preference,52,1128.14,
49316MN1070019,Rating Area 1,No Preference,53,1178.99,
49316MN1070019,Rating Area 1,No Preference,54,1233.9,
49316MN1070019,Rating Area 1,No Preference,55,1288.8,
49316MN1070019,Rating Area 1,No Preference,56,1348.33,
49316MN1070019,Rating Area 1,No Preference,57,1408.44,
49316MN1070019,Rating Area 1,No Preference,58,1472.59,
49316MN1070019,Rating Area 1,No Preference,59,1504.37,
49316MN1070019,Rating Area 1,No Preference,60,1568.52,
49316MN1070019,Rating Area 1,No Preference,61,1624.01,
49316MN1070019,Rating Area 1,No Preference,62,1660.42,
49316MN1070019,Rating Area 1,No Preference,63,1706.07,
49316MN1070019,Rating Area 1,No Preference,64 and over,1733.82,
49316MN1070019,Rating Area 2,No Preference,0-14,439.45,
49316MN1070019,Rating Area 2,No Preference,15,439.45,
49316MN1070019,Rating Area 2,No Preference,16,439.45,
49316MN1070019,Rating Area 2,No Preference,17,439.45,
49316MN1070019,Rating Area 2,No Preference,18,439.45,
49316MN1070019,Rating Area 2,No Preference,19,439.45,
49316MN1070019,Rating Area 2,No Preference,20,439.45,
49316MN1070019,Rating Area 2,No Preference,21,493.76,
49316MN1070019,Rating Area 2,No Preference,22,493.76,
49316MN1070019,Rating Area 2,No Preference,23,493.76,
49316MN1070019,Rating Area 2,No Preference,24,493.76,
49316MN1070019,Rating Area 2,No Preference,25,495.74,
49316MN1070019,Rating Area 2,No Preference,26,505.61,
49316MN1070019,Rating Area 2,No Preference,27,517.46,
49316MN1070019,Rating Area 2,No Preference,28,536.72,
49316MN1070019,Rating Area 2,No Preference,29,552.52,
49316MN1070019,Rating Area 2,No Preference,30,560.42,
49316MN1070019,Rating Area 2,No Preference,31,572.27,
49316MN1070019,Rating Area 2,No Preference,32,584.12,
49316MN1070019,Rating Area 2,No Preference,33,591.53,
49316MN1070019,Rating Area 2,No Preference,34,599.43,
49316MN1070019,Rating Area 2,No Preference,35,603.38,
49316MN1070019,Rating Area 2,No Preference,36,607.33,
49316MN1070019,Rating Area 2,No Preference,37,611.28,
49316MN1070019,Rating Area 2,No Preference,38,615.23,
49316MN1070019,Rating Area 2,No Preference,39,623.13,
49316MN1070019,Rating Area 2,No Preference,40,631.03,
49316MN1070019,Rating Area 2,No Preference,41,642.88,
49316MN1070019,Rating Area 2,No Preference,42,654.24,
49316MN1070019,Rating Area 2,No Preference,43,670.04,
49316MN1070019,Rating Area 2,No Preference,44,689.79,
49316MN1070019,Rating Area 2,No Preference,45,712.99,
49316MN1070019,Rating Area 2,No Preference,46,740.64,
49316MN1070019,Rating Area 2,No Preference,47,771.75,
49316MN1070019,Rating Area 2,No Preference,48,807.3,
49316MN1070019,Rating Area 2,No Preference,49,842.36,
49316MN1070019,Rating Area 2,No Preference,50,881.86,
49316MN1070019,Rating Area 2,No Preference,51,920.87,
49316MN1070019,Rating Area 2,No Preference,52,963.83,
49316MN1070019,Rating Area 2,No Preference,53,1007.28,
49316MN1070019,Rating Area 2,No Preference,54,1054.18,
49316MN1070019,Rating Area 2,No Preference,55,1101.09,
49316MN1070019,Rating Area 2,No Preference,56,1151.95,
49316MN1070019,Rating Area 2,No Preference,57,1203.3,
49316MN1070019,Rating Area 2,No Preference,58,1258.11,
49316MN1070019,Rating Area 2,No Preference,59,1285.27,
49316MN1070019,Rating Area 2,No Preference,60,1340.07,
49316MN1070019,Rating Area 2,No Preference,61,1387.47,
49316MN1070019,Rating Area 2,No Preference,62,1418.58,
49316MN1070019,Rating Area 2,No Preference,63,1457.59,
49316MN1070019,Rating Area 2,No Preference,64 and over,1481.28,
49316MN1070019,Rating Area 3,No Preference,0-14,456.19,
49316MN1070019,Rating Area 3,No Preference,15,456.19,
49316MN1070019,Rating Area 3,No Preference,16,456.19,
49316MN1070019,Rating Area 3,No Preference,17,456.19,
49316MN1070019,Rating Area 3,No Preference,18,456.19,
49316MN1070019,Rating Area 3,No Preference,19,456.19,
49316MN1070019,Rating Area 3,No Preference,20,456.19,
49316MN1070019,Rating Area 3,No Preference,21,512.57,
49316MN1070019,Rating Area 3,No Preference,22,512.57,
49316MN1070019,Rating Area 3,No Preference,23,512.57,
49316MN1070019,Rating Area 3,No Preference,24,512.57,
49316MN1070019,Rating Area 3,No Preference,25,514.62,
49316MN1070019,Rating Area 3,No Preference,26,524.88,
49316MN1070019,Rating Area 3,No Preference,27,537.18,
49316MN1070019,Rating Area 3,No Preference,28,557.17,
49316MN1070019,Rating Area 3,No Preference,29,573.57,
49316MN1070019,Rating Area 3,No Preference,30,581.77,
49316MN1070019,Rating Area 3,No Preference,31,594.07,
49316MN1070019,Rating Area 3,No Preference,32,606.37,
49316MN1070019,Rating Area 3,No Preference,33,614.06,
49316MN1070019,Rating Area 3,No Preference,34,622.26,
49316MN1070019,Rating Area 3,No Preference,35,626.36,
49316MN1070019,Rating Area 3,No Preference,36,630.47,
49316MN1070019,Rating Area 3,No Preference,37,634.57,
49316MN1070019,Rating Area 3,No Preference,38,638.67,
49316MN1070019,Rating Area 3,No Preference,39,646.87,
49316MN1070019,Rating Area 3,No Preference,40,655.07,
49316MN1070019,Rating Area 3,No Preference,41,667.37,
49316MN1070019,Rating Area 3,No Preference,42,679.16,
49316MN1070019,Rating Area 3,No Preference,43,695.56,
49316MN1070019,Rating Area 3,No Preference,44,716.06,
49316MN1070019,Rating Area 3,No Preference,45,740.16,
49316MN1070019,Rating Area 3,No Preference,46,768.86,
49316MN1070019,Rating Area 3,No Preference,47,801.15,
49316MN1070019,Rating Area 3,No Preference,48,838.06,
49316MN1070019,Rating Area 3,No Preference,49,874.45,
49316MN1070019,Rating Area 3,No Preference,50,915.46,
49316MN1070019,Rating Area 3,No Preference,51,955.95,
49316MN1070019,Rating Area 3,No Preference,52,1000.54,
49316MN1070019,Rating Area 3,No Preference,53,1045.65,
49316MN1070019,Rating Area 3,No Preference,54,1094.34,
49316MN1070019,Rating Area 3,No Preference,55,1143.04,
49316MN1070019,Rating Area 3,No Preference,56,1195.83,
49316MN1070019,Rating Area 3,No Preference,57,1249.14,
49316MN1070019,Rating Area 3,No Preference,58,1306.04,
49316MN1070019,Rating Area 3,No Preference,59,1334.23,
49316MN1070019,Rating Area 3,No Preference,60,1391.12,
49316MN1070019,Rating Area 3,No Preference,61,1440.33,
49316MN1070019,Rating Area 3,No Preference,62,1472.62,
49316MN1070019,Rating Area 3,No Preference,63,1513.12,
49316MN1070019,Rating Area 3,No Preference,64 and over,1537.71,
49316MN1070019,Rating Area 4,No Preference,0-14,451.17,
49316MN1070019,Rating Area 4,No Preference,15,451.17,
49316MN1070019,Rating Area 4,No Preference,16,451.17,
49316MN1070019,Rating Area 4,No Preference,17,451.17,
49316MN1070019,Rating Area 4,No Preference,18,451.17,
49316MN1070019,Rating Area 4,No Preference,19,451.17,
49316MN1070019,Rating Area 4,No Preference,20,451.17,
49316MN1070019,Rating Area 4,No Preference,21,506.93,
49316MN1070019,Rating Area 4,No Preference,22,506.93,
49316MN1070019,Rating Area 4,No Preference,23,506.93,
49316MN1070019,Rating Area 4,No Preference,24,506.93,
49316MN1070019,Rating Area 4,No Preference,25,508.96,
49316MN1070019,Rating Area 4,No Preference,26,519.1,
49316MN1070019,Rating Area 4,No Preference,27,531.26,
49316MN1070019,Rating Area 4,No Preference,28,551.03,
49316MN1070019,Rating Area 4,No Preference,29,567.26,
49316MN1070019,Rating Area 4,No Preference,30,575.37,
49316MN1070019,Rating Area 4,No Preference,31,587.53,
49316MN1070019,Rating Area 4,No Preference,32,599.7,
49316MN1070019,Rating Area 4,No Preference,33,607.3,
49316MN1070019,Rating Area 4,No Preference,34,615.41,
49316MN1070019,Rating Area 4,No Preference,35,619.47,
49316MN1070019,Rating Area 4,No Preference,36,623.52,
49316MN1070019,Rating Area 4,No Preference,37,627.58,
49316MN1070019,Rating Area 4,No Preference,38,631.64,
49316MN1070019,Rating Area 4,No Preference,39,639.75,
49316MN1070019,Rating Area 4,No Preference,40,647.86,
49316MN1070019,Rating Area 4,No Preference,41,660.02,
49316MN1070019,Rating Area 4,No Preference,42,671.68,
49316MN1070019,Rating Area 4,No Preference,43,687.9,
49316MN1070019,Rating Area 4,No Preference,44,708.18,
49316MN1070019,Rating Area 4,No Preference,45,732.01,
49316MN1070019,Rating Area 4,No Preference,46,760.4,
49316MN1070019,Rating Area 4,No Preference,47,792.33,
49316MN1070019,Rating Area 4,No Preference,48,828.83,
49316MN1070019,Rating Area 4,No Preference,49,864.82,
49316MN1070019,Rating Area 4,No Preference,50,905.38,
49316MN1070019,Rating Area 4,No Preference,51,945.43,
49316MN1070019,Rating Area 4,No Preference,52,989.53,
49316MN1070019,Rating Area 4,No Preference,53,1034.14,
49316MN1070019,Rating Area 4,No Preference,54,1082.3,
49316MN1070019,Rating Area 4,No Preference,55,1130.45,
49316MN1070019,Rating Area 4,No Preference,56,1182.67,
49316MN1070019,Rating Area 4,No Preference,57,1235.39,
49316MN1070019,Rating Area 4,No Preference,58,1291.66,
49316MN1070019,Rating Area 4,No Preference,59,1319.54,
49316MN1070019,Rating Area 4,No Preference,60,1375.81,
49316MN1070019,Rating Area 4,No Preference,61,1424.47,
