Rating Area ID*,Tobacco*,Age*,Individual Rate*,,Tobacco Rate*
49316MN1070022,Rating Area 3,No Preference,20,351.73,
49316MN1070022,Rating Area 3,No Preference,21,395.2,
49316MN1070022,Rating Area 3,No Preference,22,395.2,
49316MN1070022,Rating Area 3,No Preference,23,395.2,
49316MN1070022,Rating Area 3,No Preference,24,395.2,
49316MN1070022,Rating Area 3,No Preference,25,396.78,
49316MN1070022,Rating Area 3,No Preference,26,404.68,
49316MN1070022,Rating Area 3,No Preference,27,414.17,
49316MN1070022,Rating Area 3,No Preference,28,429.58,
49316MN1070022,Rating Area 3,No Preference,29,442.23,
49316MN1070022,Rating Area 3,No Preference,30,448.55,
49316MN1070022,Rating Area 3,No Preference,31,458.04,
49316MN1070022,Rating Area 3,No Preference,32,467.52,
49316MN1070022,Rating Area 3,No Preference,33,473.45,
49316MN1070022,Rating Area 3,No Preference,34,479.77,
49316MN1070022,Rating Area 3,No Preference,35,482.93,
49316MN1070022,Rating Area 3,No Preference,36,486.09,
49316MN1070022,Rating Area 3,No Preference,37,489.26,
49316MN1070022,Rating Area 3,No Preference,38,492.42,
49316MN1070022,Rating Area 3,No Preference,39,498.74,
49316MN1070022,Rating Area 3,No Preference,40,505.06,
49316MN1070022,Rating Area 3,No Preference,41,514.55,
49316MN1070022,Rating Area 3,No Preference,42,523.64,
49316MN1070022,Rating Area 3,No Preference,43,536.28,
49316MN1070022,Rating Area 3,No Preference,44,552.09,
49316MN1070022,Rating Area 3,No Preference,45,570.67,
49316MN1070022,Rating Area 3,No Preference,46,592.8,
49316MN1070022,Rating Area 3,No Preference,47,617.7,
49316MN1070022,Rating Area 3,No Preference,48,646.15,
49316MN1070022,Rating Area 3,No Preference,49,674.21,
49316MN1070022,Rating Area 3,No Preference,50,705.83,
49316MN1070022,Rating Area 3,No Preference,51,737.05,
49316MN1070022,Rating Area 3,No Preference,52,771.43,
49316MN1070022,Rating Area 3,No Preference,53,806.21,
49316MN1070022,Rating Area 3,No Preference,54,843.75,
49316MN1070022,Rating Area 3,No Preference,55,881.29,
49316MN1070022,Rating Area 3,No Preference,56,922,
49316MN1070022,Rating Area 3,No Preference,57,963.1,
49316MN1070022,Rating Area 3,No Preference,58,1006.97,
49316MN1070022,Rating Area 3,No Preference,59,1028.7,
49316MN1070022,Rating Area 3,No Preference,60,1072.57,
49316MN1070022,Rating Area 3,No Preference,61,1110.51,
49316MN1070022,Rating Area 3,No Preference,62,1135.41,
49316MN1070022,Rating Area 3,No Preference,63,1166.63,
49316MN1070022,Rating Area 3,No Preference,64 and over,1185.6,
49316MN1070022,Rating Area 4,No Preference,0-14,351.73,
49316MN1070022,Rating Area 4,No Preference,15,351.73,
49316MN1070022,Rating Area 4,No Preference,16,351.73,
49316MN1070022,Rating Area 4,No Preference,17,351.73,
49316MN1070022,Rating Area 4,No Preference,18,351.73,
49316MN1070022,Rating Area 4,No Preference,19,351.73,
49316MN1070022,Rating Area 4,No Preference,20,351.73,
49316MN1070022,Rating Area 4,No Preference,21,395.2,
49316MN1070022,Rating Area 4,No Preference,22,395.2,
49316MN1070022,Rating Area 4,No Preference,23,395.2,
49316MN1070022,Rating Area 4,No Preference,24,395.2,
49316MN1070022,Rating Area 4,No Preference,25,396.78,
49316MN1070022,Rating Area 4,No Preference,26,404.68,
49316MN1070022,Rating Area 4,No Preference,27,414.17,
49316MN1070022,Rating Area 4,No Preference,28,429.58,
49316MN1070022,Rating Area 4,No Preference,29,442.23,
49316MN1070022,Rating Area 4,No Preference,30,448.55,
49316MN1070022,Rating Area 4,No Preference,31,458.04,
49316MN1070022,Rating Area 4,No Preference,32,467.52,
49316MN1070022,Rating Area 4,No Preference,33,473.45,
49316MN1070022,Rating Area 4,No Preference,34,479.77,
49316MN1070022,Rating Area 4,No Preference,35,482.93,
49316MN1070022,Rating Area 4,No Preference,36,486.09,
49316MN1070022,Rating Area 4,No Preference,37,489.26,
49316MN1070022,Rating Area 4,No Preference,38,492.42,
49316MN1070022,Rating Area 4,No Preference,39,498.74,
49316MN1070022,Rating Area 4,No Preference,40,505.06,
49316MN1070022,Rating Area 4,No Preference,41,514.55,
49316MN1070022,Rating Area 4,No Preference,42,523.64,
49316MN1070022,Rating Area 4,No Preference,43,536.28,
49316MN1070022,Rating Area 4,No Preference,44,552.09,
49316MN1070022,Rating Area 4,No Preference,45,570.67,
49316MN1070022,Rating Area 4,No Preference,46,592.8,
49316MN1070022,Rating Area 4,No Preference,47,617.7,
49316MN1070022,Rating Area 4,No Preference,48,646.15,
49316MN1070022,Rating Area 4,No Preference,49,674.21,
49316MN1070022,Rating Area 4,No Preference,50,705.83,
49316MN1070022,Rating Area 4,No Preference,51,737.05,
49316MN1070022,Rating Area 4,No Preference,52,771.43,
49316MN1070022,Rating Area 4,No Preference,53,806.21,
49316MN1070022,Rating Area 4,No Preference,54,843.75,
49316MN1070022,Rating Area 4,No Preference,55,881.29,
49316MN1070022,Rating Area 4,No Preference,56,922,
49316MN1070022,Rating Area 4,No Preference,57,963.1,
49316MN1070022,Rating Area 4,No Preference,58,1006.97,
49316MN1070022,Rating Area 4,No Preference,59,1028.7,
49316MN1070022,Rating Area 4,No Preference,60,1072.57,
49316MN1070022,Rating Area 4,No Preference,61,1110.51,
49316MN1070022,Rating Area 4,No Preference,62,1135.41,
49316MN1070022,Rating Area 4,No Preference,63,1166.63,
49316MN1070022,Rating Area 4,No Preference,64 and over,1185.6,
49316MN1070022,Rating Area 5,No Preference,0-14,327.36,
49316MN1070022,Rating Area 5,No Preference,15,327.36,
49316MN1070022,Rating Area 5,No Preference,16,327.36,
49316MN1070022,Rating Area 5,No Preference,17,327.36,
49316MN1070022,Rating Area 5,No Preference,18,327.36,
49316MN1070022,Rating Area 5,No Preference,19,327.36,
49316MN1070022,Rating Area 5,No Preference,20,327.36,
49316MN1070022,Rating Area 5,No Preference,21,367.82,
49316MN1070022,Rating Area 5,No Preference,22,367.82,
49316MN1070022,Rating Area 5,No Preference,23,367.82,
49316MN1070022,Rating Area 5,No Preference,24,367.82,
49316MN1070022,Rating Area 5,No Preference,25,369.29,
49316MN1070022,Rating Area 5,No Preference,26,376.65,
49316MN1070022,Rating Area 5,No Preference,27,385.47,
49316MN1070022,Rating Area 5,No Preference,28,399.82,
49316MN1070022,Rating Area 5,No Preference,29,411.59,
49316MN1070022,Rating Area 5,No Preference,30,417.48,
49316MN1070022,Rating Area 5,No Preference,31,426.3,
49316MN1070022,Rating Area 5,No Preference,32,435.13,
49316MN1070022,Rating Area 5,No Preference,33,440.65,
49316MN1070022,Rating Area 5,No Preference,34,446.53,
49316MN1070022,Rating Area 5,No Preference,35,449.48,
49316MN1070022,Rating Area 5,No Preference,36,452.42,
49316MN1070022,Rating Area 5,No Preference,37,455.36,
49316MN1070022,Rating Area 5,No Preference,38,458.3,
49316MN1070022,Rating Area 5,No Preference,39,464.19,
49316MN1070022,Rating Area 5,No Preference,40,470.07,
49316MN1070022,Rating Area 5,No Preference,41,478.9,
49316MN1070022,Rating Area 5,No Preference,42,487.36,
49316MN1070022,Rating Area 5,No Preference,43,499.13,
49316MN1070022,Rating Area 5,No Preference,44,513.84,
49316MN1070022,Rating Area 5,No Preference,45,531.13,
49316MN1070022,Rating Area 5,No Preference,46,551.73,
49316MN1070022,Rating Area 5,No Preference,47,574.9,
49316MN1070022,Rating Area 5,No Preference,48,601.38,
49316MN1070022,Rating Area 5,No Preference,49,627.5,
49316MN1070022,Rating Area 5,No Preference,50,656.93,
49316MN1070022,Rating Area 5,No Preference,51,685.98,
49316MN1070022,Rating Area 5,No Preference,52,717.98,
49316MN1070022,Rating Area 5,No Preference,53,750.35,
49316MN1070022,Rating Area 5,No Preference,54,785.29,
49316MN1070022,Rating Area 5,No Preference,55,820.24,
49316MN1070022,Rating Area 5,No Preference,56,858.12,
49316MN1070022,Rating Area 5,No Preference,57,896.38,
49316MN1070022,Rating Area 5,No Preference,58,937.2,
49316MN1070022,Rating Area 5,No Preference,59,957.43,
49316MN1070022,Rating Area 5,No Preference,60,998.26,
49316MN1070022,Rating Area 5,No Preference,61,1033.57,
49316MN1070022,Rating Area 5,No Preference,62,1056.75,
49316MN1070022,Rating Area 5,No Preference,63,1085.8,
49316MN1070022,Rating Area 5,No Preference,64 and over,1103.46,
49316MN1070022,Rating Area 6,No Preference,0-14,307.48,
49316MN1070022,Rating Area 6,No Preference,15,307.48,
49316MN1070022,Rating Area 6,No Preference,16,307.48,
49316MN1070022,Rating Area 6,No Preference,17,307.48,
49316MN1070022,Rating Area 6,No Preference,18,307.48,
49316MN1070022,Rating Area 6,No Preference,19,307.48,
49316MN1070022,Rating Area 6,No Preference,20,307.48,
49316MN1070022,Rating Area 6,No Preference,21,345.48,
49316MN1070022,Rating Area 6,No Preference,22,345.48,
49316MN1070022,Rating Area 6,No Preference,23,345.48,
49316MN1070022,Rating Area 6,No Preference,24,345.48,
49316MN1070022,Rating Area 6,No Preference,25,346.87,
49316MN1070022,Rating Area 6,No Preference,26,353.78,
49316MN1070022,Rating Area 6,No Preference,27,362.07,
49316MN1070022,Rating Area 6,No Preference,28,375.54,
49316MN1070022,Rating Area 6,No Preference,29,386.6,
49316MN1070022,Rating Area 6,No Preference,30,392.12,
49316MN1070022,Rating Area 6,No Preference,31,400.42,
49316MN1070022,Rating Area 6,No Preference,32,408.71,
49316MN1070022,Rating Area 6,No Preference,33,413.89,
49316MN1070022,Rating Area 6,No Preference,34,419.42,
49316MN1070022,Rating Area 6,No Preference,35,422.18,
49316MN1070022,Rating Area 6,No Preference,36,424.95,
49316MN1070022,Rating Area 6,No Preference,37,427.71,
49316MN1070022,Rating Area 6,No Preference,38,430.47,
49316MN1070022,Rating Area 6,No Preference,39,436,
49316MN1070022,Rating Area 6,No Preference,40,441.53,
49316MN1070022,Rating Area 6,No Preference,41,449.82,
49316MN1070022,Rating Area 6,No Preference,42,457.77,
49316MN1070022,Rating Area 6,No Preference,43,468.82,
49316MN1070022,Rating Area 6,No Preference,44,482.64,
49316MN1070022,Rating Area 6,No Preference,45,498.88,
49316MN1070022,Rating Area 6,No Preference,46,518.23,
49316MN1070022,Rating Area 6,No Preference,47,539.99,
49316MN1070022,Rating Area 6,No Preference,48,564.87,
49316MN1070022,Rating Area 6,No Preference,49,589.4,
49316MN1070022,Rating Area 6,No Preference,50,617.03,
49316MN1070022,Rating Area 6,No Preference,51,644.33,
49316MN1070022,Rating Area 6,No Preference,52,674.38,
49316MN1070022,Rating Area 6,No Preference,53,704.79,
49316MN1070022,Rating Area 6,No Preference,54,737.61,
49316MN1070022,Rating Area 6,No Preference,55,770.43,
49316MN1070022,Rating Area 6,No Preference,56,806.01,
49316MN1070022,Rating Area 6,No Preference,57,841.94,
49316MN1070022,Rating Area 6,No Preference,58,880.29,
49316MN1070022,Rating Area 6,No Preference,59,899.29,
49316MN1070022,Rating Area 6,No Preference,60,937.64,
49316MN1070022,Rating Area 6,No Preference,61,970.81,
49316MN1070022,Rating Area 6,No Preference,62,992.57,
49316MN1070022,Rating Area 6,No Preference,63,1019.87,
49316MN1070022,Rating Area 6,No Preference,64 and over,1036.44,
49316MN1070022,Rating Area 7,No Preference,0-14,306.2,
49316MN1070022,Rating Area 7,No Preference,15,306.2,
49316MN1070022,Rating Area 7,No Preference,16,306.2,
49316MN1070022,Rating Area 7,No Preference,17,306.2,
49316MN1070022,Rating Area 7,No Preference,18,306.2,
49316MN1070022,Rating Area 7,No Preference,19,306.2,
49316MN1070022,Rating Area 7,No Preference,20,306.2,
49316MN1070022,Rating Area 7,No Preference,21,344.04,
49316MN1070022,Rating Area 7,No Preference,22,344.04,
49316MN1070022,Rating Area 7,No Preference,23,344.04,
49316MN1070022,Rating Area 7,No Preference,24,344.04,
49316MN1070022,Rating Area 7,No Preference,25,345.42,
49316MN1070022,Rating Area 7,No Preference,26,352.3,
49316MN1070022,Rating Area 7,No Preference,27,360.56,
49316MN1070022,Rating Area 7,No Preference,28,373.97,
49316MN1070022,Rating Area 7,No Preference,29,384.98,
49316MN1070022,Rating Area 7,No Preference,30,390.49,
49316MN1070022,Rating Area 7,No Preference,31,398.75,
49316MN1070022,Rating Area 7,No Preference,32,407,
49316MN1070022,Rating Area 7,No Preference,33,412.16,
49316MN1070022,Rating Area 7,No Preference,34,417.67,
49316MN1070022,Rating Area 7,No Preference,35,420.42,
49316MN1070022,Rating Area 7,No Preference,36,423.17,
49316MN1070022,Rating Area 7,No Preference,37,425.92,
49316MN1070022,Rating Area 7,No Preference,38,428.68,
49316MN1070022,Rating Area 7,No Preference,39,434.18,
49316MN1070022,Rating Area 7,No Preference,40,439.69,
49316MN1070022,Rating Area 7,No Preference,41,447.94,
49316MN1070022,Rating Area 7,No Preference,42,455.86,
49316MN1070022,Rating Area 7,No Preference,43,466.87,
49316MN1070022,Rating Area 7,No Preference,44,480.63,
49316MN1070022,Rating Area 7,No Preference,45,496.8,
49316MN1070022,Rating Area 7,No Preference,46,516.06,
49316MN1070022,Rating Area 7,No Preference,47,537.74,
49316MN1070022,Rating Area 7,No Preference,48,562.51,
49316MN1070022,Rating Area 7,No Preference,49,586.94,
49316MN1070022,Rating Area 7,No Preference,50,614.46,
49316MN1070022,Rating Area 7,No Preference,51,641.64,
49316MN1070022,Rating Area 7,No Preference,52,671.57,
49316MN1070022,Rating Area 7,No Preference,53,701.85,
49316MN1070022,Rating Area 7,No Preference,54,734.53,
49316MN1070022,Rating Area 7,No Preference,55,767.22,
49316MN1070022,Rating Area 7,No Preference,56,802.65,
49316MN1070022,Rating Area 7,No Preference,57,838.43,
49316MN1070022,Rating Area 7,No Preference,58,876.62,
49316MN1070022,Rating Area 7,No Preference,59,895.54,
49316MN1070022,Rating Area 7,No Preference,60,933.73,
49316MN1070022,Rating Area 7,No Preference,61,966.76,
49316MN1070022,Rating Area 7,No Preference,62,988.43,
49316MN1070022,Rating Area 7,No Preference,63,1015.61,
49316MN1070022,Rating Area 7,No Preference,64 and over,1032.12,
49316MN1070022,Rating Area 8,No Preference,0-14,309.08,
49316MN1070022,Rating Area 8,No Preference,15,309.08,
49316MN1070022,Rating Area 8,No Preference,16,309.08,
49316MN1070022,Rating Area 8,No Preference,17,309.08,
49316MN1070022,Rating Area 8,No Preference,18,309.08,
49316MN1070022,Rating Area 8,No Preference,19,309.08,
49316MN1070022,Rating Area 8,No Preference,20,309.08,
49316MN1070022,Rating Area 8,No Preference,21,347.29,
49316MN1070022,Rating Area 8,No Preference,22,347.29,
49316MN1070022,Rating Area 8,No Preference,23,347.29,
49316MN1070022,Rating Area 8,No Preference,24,347.29,
49316MN1070022,Rating Area 8,No Preference,25,348.67,
49316MN1070022,Rating Area 8,No Preference,26,355.62,
49316MN1070022,Rating Area 8,No Preference,27,363.95,
49316MN1070022,Rating Area 8,No Preference,28,377.5,
49316MN1070022,Rating Area 8,No Preference,29,388.61,
49316MN1070022,Rating Area 8,No Preference,30,394.17,
49316MN1070022,Rating Area 8,No Preference,31,402.5,
49316MN1070022,Rating Area 8,No Preference,32,410.84,
49316MN1070022,Rating Area 8,No Preference,33,416.05,
49316MN1070022,Rating Area 8,No Preference,34,421.6,
49316MN1070022,Rating Area 8,No Preference,35,424.38,
49316MN1070022,Rating Area 8,No Preference,36,427.16,
49316MN1070022,Rating Area 8,No Preference,37,429.94,
49316MN1070022,Rating Area 8,No Preference,38,432.72,
49316MN1070022,Rating Area 8,No Preference,39,438.27,
49316MN1070022,Rating Area 8,No Preference,40,443.83,
49316MN1070022,Rating Area 8,No Preference,41,452.17,
49316MN1070022,Rating Area 8,No Preference,42,460.15,
49316MN1070022,Rating Area 8,No Preference,43,471.27,
49316MN1070022,Rating Area 8,No Preference,44,485.16,
49316MN1070022,Rating Area 8,No Preference,45,501.48,
49316MN1070022,Rating Area 8,No Preference,46,520.93,
49316MN1070022,Rating Area 8,No Preference,47,542.81,
49316MN1070022,Rating Area 8,No Preference,48,567.81,
49316MN1070022,Rating Area 8,No Preference,49,592.47,
49316MN1070022,Rating Area 8,No Preference,50,620.25,
49316MN1070022,Rating Area 8,No Preference,51,647.69,
49316MN1070022,Rating Area 8,No Preference,52,677.9,
49316MN1070022,Rating Area 8,No Preference,53,708.46,
49316MN1070022,Rating Area 8,No Preference,54,741.45,
49316MN1070022,Rating Area 8,No Preference,55,774.45,
49316MN1070022,Rating Area 8,No Preference,56,810.22,
49316MN1070022,Rating Area 8,No Preference,57,846.33,
49316MN1070022,Rating Area 8,No Preference,58,884.88,
49316MN1070022,Rating Area 8,No Preference,59,903.98,
49316MN1070022,Rating Area 8,No Preference,60,942.53,
49316MN1070022,Rating Area 8,No Preference,61,975.87,
49316MN1070022,Rating Area 8,No Preference,62,997.75,
49316MN1070022,Rating Area 8,No Preference,63,1025.19,
49316MN1070022,Rating Area 8,No Preference,64 and over,1041.87,
49316MN1070022,Rating Area 9,No Preference,0-14,329.28,
49316MN1070022,Rating Area 9,No Preference,15,329.28,
49316MN1070022,Rating Area 9,No Preference,16,329.28,
49316MN1070022,Rating Area 9,No Preference,17,329.28,
49316MN1070022,Rating Area 9,No Preference,18,329.28,
49316MN1070022,Rating Area 9,No Preference,19,329.28,
49316MN1070022,Rating Area 9,No Preference,20,329.28,
49316MN1070022,Rating Area 9,No Preference,21,369.98,
49316MN1070022,Rating Area 9,No Preference,22,369.98,
49316MN1070022,Rating Area 9,No Preference,23,369.98,
49316MN1070022,Rating Area 9,No Preference,24,369.98,
49316MN1070022,Rating Area 9,No Preference,25,371.46,
49316MN1070022,Rating Area 9,No Preference,26,378.86,
49316MN1070022,Rating Area 9,No Preference,27,387.74,
49316MN1070022,Rating Area 9,No Preference,28,402.17,
49316MN1070022,Rating Area 9,No Preference,29,414.01,
49316MN1070022,Rating Area 9,No Preference,30,419.93,
49316MN1070022,Rating Area 9,No Preference,31,428.81,
49316MN1070022,Rating Area 9,No Preference,32,437.69,
49316MN1070022,Rating Area 9,No Preference,33,443.24,
49316MN1070022,Rating Area 9,No Preference,34,449.16,
49316MN1070022,Rating Area 9,No Preference,35,452.12,
49316MN1070022,Rating Area 9,No Preference,36,455.08,
49316MN1070022,Rating Area 9,No Preference,37,458.04,
49316MN1070022,Rating Area 9,No Preference,38,461,
49316MN1070022,Rating Area 9,No Preference,39,466.92,
49316MN1070022,Rating Area 9,No Preference,40,472.84,
49316MN1070022,Rating Area 9,No Preference,41,481.72,
49316MN1070022,Rating Area 9,No Preference,42,490.22,
49316MN1070022,Rating Area 9,No Preference,43,502.06,
49316MN1070022,Rating Area 9,No Preference,44,516.86,
49316MN1070022,Rating Area 9,No Preference,45,534.25,
49316MN1070022,Rating Area 9,No Preference,46,554.97,
49316MN1070022,Rating Area 9,No Preference,47,578.28,
49316MN1070022,Rating Area 9,No Preference,48,604.92,
49316MN1070022,Rating Area 9,No Preference,49,631.19,
49316MN1070022,Rating Area 9,No Preference,50,660.79,
49316MN1070022,Rating Area 9,No Preference,51,690.01,
49316MN1070022,Rating Area 9,No Preference,52,722.2,
49316MN1070022,Rating Area 9,No Preference,53,754.76,
49316MN1070022,Rating Area 9,No Preference,54,789.91,
49316MN1070022,Rating Area 9,No Preference,55,825.06,
49316MN1070022,Rating Area 9,No Preference,56,863.17,
49316MN1070022,Rating Area 9,No Preference,57,901.64,
49316MN1070022,Rating Area 9,No Preference,58,942.71,
49316MN1070022,Rating Area 9,No Preference,59,963.06,
49316MN1070022,Rating Area 9,No Preference,60,1004.13,
49316MN1070022,Rating Area 9,No Preference,61,1039.65,
49316MN1070022,Rating Area 9,No Preference,62,1062.96,
49316MN1070022,Rating Area 9,No Preference,63,1092.18,
49316MN1070022,Rating Area 9,No Preference,64 and over,1109.94,
49316MN1070026,Rating Area 1,No Preference,0-14,366.08,
49316MN1070026,Rating Area 1,No Preference,15,366.08,
49316MN1070026,Rating Area 1,No Preference,16,366.08,
49316MN1070026,Rating Area 1,No Preference,17,366.08,
49316MN1070026,Rating Area 1,No Preference,18,366.08,
49316MN1070026,Rating Area 1,No Preference,19,366.08,
49316MN1070026,Rating Area 1,No Preference,20,366.08,
49316MN1070026,Rating Area 1,No Preference,21,411.32,
49316MN1070026,Rating Area 1,No Preference,22,411.32,
49316MN1070026,Rating Area 1,No Preference,23,411.32,
49316MN1070026,Rating Area 1,No Preference,24,411.32,
49316MN1070026,Rating Area 1,No Preference,25,412.97,
49316MN1070026,Rating Area 1,No Preference,26,421.19,
49316MN1070026,Rating Area 1,No Preference,27,431.06,
49316MN1070026,Rating Area 1,No Preference,28,447.11,
49316MN1070026,Rating Area 1,No Preference,29,460.27,
49316MN1070026,Rating Area 1,No Preference,30,466.85,
49316MN1070026,Rating Area 1,No Preference,31,476.72,
49316MN1070026,Rating Area 1,No Preference,32,486.59,
49316MN1070026,Rating Area 1,No Preference,33,492.76,
49316MN1070026,Rating Area 1,No Preference,34,499.34,
49316MN1070026,Rating Area 1,No Preference,35,502.63,
49316MN1070026,Rating Area 1,No Preference,36,505.93,
49316MN1070026,Rating Area 1,No Preference,37,509.22,
49316MN1070026,Rating Area 1,No Preference,38,512.51,
49316MN1070026,Rating Area 1,No Preference,39,519.09,
49316MN1070026,Rating Area 1,No Preference,40,525.67,
49316MN1070026,Rating Area 1,No Preference,41,535.54,
49316MN1070026,Rating Area 1,No Preference,42,545,
49316MN1070026,Rating Area 1,No Preference,43,558.16,
49316MN1070026,Rating Area 1,No Preference,44,574.62,
49316MN1070026,Rating Area 1,No Preference,45,593.95,
49316MN1070026,Rating Area 1,No Preference,46,616.98,
49316MN1070026,Rating Area 1,No Preference,47,642.9,
49316MN1070026,Rating Area 1,No Preference,48,672.51,
49316MN1070026,Rating Area 1,No Preference,49,701.71,
49316MN1070026,Rating Area 1,No Preference,50,734.62,
49316MN1070026,Rating Area 1,No Preference,51,767.11,
49316MN1070026,Rating Area 1,No Preference,52,802.9,
49316MN1070026,Rating Area 1,No Preference,53,839.1,
49316MN1070026,Rating Area 1,No Preference,54,878.17,
49316MN1070026,Rating Area 1,No Preference,55,917.25,
49316MN1070026,Rating Area 1,No Preference,56,959.61,
49316MN1070026,Rating Area 1,No Preference,57,1002.39,
49316MN1070026,Rating Area 1,No Preference,58,1048.05,
49316MN1070026,Rating Area 1,No Preference,59,1070.67,
49316MN1070026,Rating Area 1,No Preference,60,1116.33,
49316MN1070026,Rating Area 1,No Preference,61,1155.81,
49316MN1070026,Rating Area 1,No Preference,62,1181.73,
49316MN1070026,Rating Area 1,No Preference,63,1214.22,
49316MN1070026,Rating Area 1,No Preference,64 and over,1233.96,
49316MN1070026,Rating Area 2,No Preference,0-14,316.92,
49316MN1070026,Rating Area 2,No Preference,15,316.92,
49316MN1070026,Rating Area 2,No Preference,16,316.92,
49316MN1070026,Rating Area 2,No Preference,17,316.92,
49316MN1070026,Rating Area 2,No Preference,18,316.92,
49316MN1070026,Rating Area 2,No Preference,19,316.92,
49316MN1070026,Rating Area 2,No Preference,20,316.92,
49316MN1070026,Rating Area 2,No Preference,21,356.09,
49316MN1070026,Rating Area 2,No Preference,22,356.09,
49316MN1070026,Rating Area 2,No Preference,23,356.09,
49316MN1070026,Rating Area 2,No Preference,24,356.09,
49316MN1070026,Rating Area 2,No Preference,25,357.51,
49316MN1070026,Rating Area 2,No Preference,26,364.64,
49316MN1070026,Rating Area 2,No Preference,27,373.18,
49316MN1070026,Rating Area 2,No Preference,28,387.07,
49316MN1070026,Rating Area 2,No Preference,29,398.46,
49316MN1070026,Rating Area 2,No Preference,30,404.16,
49316MN1070026,Rating Area 2,No Preference,31,412.71,
49316MN1070026,Rating Area 2,No Preference,32,421.25,
49316MN1070026,Rating Area 2,No Preference,33,426.6,
49316MN1070026,Rating Area 2,No Preference,34,432.29,
49316MN1070026,Rating Area 2,No Preference,35,435.14,
49316MN1070026,Rating Area 2,No Preference,36,437.99,
49316MN1070026,Rating Area 2,No Preference,37,440.84,
49316MN1070026,Rating Area 2,No Preference,38,443.69,
49316MN1070026,Rating Area 2,No Preference,39,449.39,
49316MN1070026,Rating Area 2,No Preference,40,455.08,
49316MN1070026,Rating Area 2,No Preference,41,463.63,
49316MN1070026,Rating Area 2,No Preference,42,471.82,
49316MN1070026,Rating Area 2,No Preference,43,483.21,
49316MN1070026,Rating Area 2,No Preference,44,497.46,
49316MN1070026,Rating Area 2,No Preference,45,514.19,
49316MN1070026,Rating Area 2,No Preference,46,534.13,
49316MN1070026,Rating Area 2,No Preference,47,556.57,
49316MN1070026,Rating Area 2,No Preference,48,582.21,
49316MN1070026,Rating Area 2,No Preference,49,607.49,
49316MN1070026,Rating Area 2,No Preference,50,635.98,
49316MN1070026,Rating Area 2,No Preference,51,664.11,
49316MN1070026,Rating Area 2,No Preference,52,695.09,
49316MN1070026,Rating Area 2,No Preference,53,726.42,
49316MN1070026,Rating Area 2,No Preference,54,760.25,
49316MN1070026,Rating Area 2,No Preference,55,794.08,
49316MN1070026,Rating Area 2,No Preference,56,830.76,
49316MN1070026,Rating Area 2,No Preference,57,867.79,
49316MN1070026,Rating Area 2,No Preference,58,907.32,
49316MN1070026,Rating Area 2,No Preference,59,926.9,
49316MN1070026,Rating Area 2,No Preference,60,966.43,
49316MN1070026,Rating Area 2,No Preference,61,1000.61,
49316MN1070026,Rating Area 2,No Preference,62,1023.05,
49316MN1070026,Rating Area 2,No Preference,63,1051.18,
49316MN1070026,Rating Area 2,No Preference,64 and over,1068.27,
49316MN1070026,Rating Area 3,No Preference,0-14,334.93,
49316MN1070026,Rating Area 3,No Preference,15,334.93,
49316MN1070026,Rating Area 3,No Preference,16,334.93,
49316MN1070026,Rating Area 3,No Preference,17,334.93,
49316MN1070026,Rating Area 3,No Preference,18,334.93,
49316MN1070026,Rating Area 3,No Preference,19,334.93,
49316MN1070026,Rating Area 3,No Preference,20,334.93,
49316MN1070026,Rating Area 3,No Preference,21,376.33,
49316MN1070026,Rating Area 3,No Preference,22,376.33,
49316MN1070026,Rating Area 3,No Preference,23,376.33,
49316MN1070026,Rating Area 3,No Preference,24,376.33,
49316MN1070026,Rating Area 3,No Preference,25,377.84,
49316MN1070026,Rating Area 3,No Preference,26,385.36,
49316MN1070026,Rating Area 3,No Preference,27,394.39,
49316MN1070026,Rating Area 3,No Preference,28,409.07,
49316MN1070026,Rating Area 3,No Preference,29,421.11,
49316MN1070026,Rating Area 3,No Preference,30,427.13,
49316MN1070026,Rating Area 3,No Preference,31,436.17,
49316MN1070026,Rating Area 3,No Preference,32,445.2,
49316MN1070026,Rating Area 3,No Preference,33,450.84,
49316MN1070026,Rating Area 3,No Preference,34,456.86,
49316MN1070026,Rating Area 3,No Preference,35,459.88,
49316MN1070026,Rating Area 3,No Preference,36,462.89,
49316MN1070026,Rating Area 3,No Preference,37,465.9,
49316MN1070026,Rating Area 3,No Preference,38,468.91,
49316MN1070026,Rating Area 3,No Preference,39,474.93,
49316MN1070026,Rating Area 3,No Preference,40,480.95,
49316MN1070026,Rating Area 3,No Preference,41,489.98,
49316MN1070026,Rating Area 3,No Preference,42,498.64,
49316MN1070026,Rating Area 3,No Preference,43,510.68,
49316MN1070026,Rating Area 3,No Preference,44,525.73,
49316MN1070026,Rating Area 3,No Preference,45,543.42,
49316MN1070026,Rating Area 3,No Preference,46,564.49,
49316MN1070026,Rating Area 3,No Preference,47,588.2,
49316MN1070026,Rating Area 3,No Preference,48,615.3,
49316MN1070026,Rating Area 3,No Preference,49,642.02,
49316MN1070026,Rating Area 3,No Preference,50,672.13,
49316MN1070026,Rating Area 3,No Preference,51,701.86,
49316MN1070026,Rating Area 3,No Preference,52,734.6,
49316MN1070026,Rating Area 3,No Preference,53,767.71,
49316MN1070026,Rating Area 3,No Preference,54,803.46,
49316MN1070026,Rating Area 3,No Preference,55,839.22,
